60396.055475 60396.187940 0.250023 0.053572
60397.153044 60397.995694 0.242399 0.023712
60398.056771 60398.963981 0.289353 0.024617
60399.025012 60399.996759 0.270427 0.024326
60400.186956 60400.964931 0.238856 0.024130
60401.219780 60401.933125 0.260110 0.025798
60402.187905 60402.900486 0.235063 0.024603
60403.220567 60403.803843 0.247236 0.027513
60404.188715 60404.707199 0.312808 0.033064
60405.156678 60405.417731 0.182248 0.035791
60406.189410 60406.321088 0.191870 0.045205
60409.431400 60409.627014 0.161887 0.034687
60410.462882 60410.659120 0.152044 0.032550
60411.430498 60411.691273 0.085152 0.025654
60412.462373 60412.722986 0.069315 0.022742
60414.461910 60414.980718 0.141767 0.017999
60415.429317 60415.948148 0.146391 0.016541
60416.009826 60416.979988 0.158461 0.014757
60417.041829 60417.947338 0.137275 0.013577
60418.008912 60418.979190 0.121143 0.012148
60419.041516 60419.946528 0.105242 0.012298
60420.007928 60420.978299 0.115770 0.011359
60421.039618 60421.945451 0.086487 0.010773
60422.006725 60422.977141 0.107565 0.011069
60423.038345 60423.106285 0.132444 0.037999
60424.908044 60424.976389 0.099000 0.033127
60425.037326 60425.943634 0.036386 0.010590
60426.004132 60426.975787 0.037521 0.009891
60427.035775 60427.943495 -0.000868 0.008844
60428.003137 60428.975787 -0.007303 0.008438
60429.035150 60429.492245 -0.007710 0.011314
60432.119132 60432.589398 0.002372 0.010959
60433.150706 60433.351991 0.006830 0.016812
60436.250660 60436.967523 -0.006009 0.014501
60437.090313 60438.000370 -0.011797 0.014085
60438.316771 60438.967500 -0.024603 0.016396
60439.349711 60439.934051 -0.061007 0.016668
60440.446400 60440.579074 -0.020511 0.033360
60442.652650 60442.979329 0.030575 0.016993
60443.039711 60443.947176 0.057233 0.011654
60444.007812 60444.075926 0.065351 0.031619
60445.684225 60445.945451 0.027286 0.016767
60446.006551 60446.976632 0.011507 0.007810
60447.037998 60447.943426 0.013834 0.008034
60448.004757 60448.974537 0.007078 0.007988
60449.035972 60449.941169 0.001986 0.008093
60450.002824 60450.972269 0.006292 0.008444
60451.033924 60451.938843 0.022820 0.009569
60452.000486 60452.969873 0.000758 0.009339
60453.031493 60454.000833 0.011165 0.009457
60454.323414 60454.390556 0.044730 0.035312
60456.319271 60456.966898 0.082731 0.016361
60457.028623 60457.998819 0.072118 0.014843
60458.253970 60458.965764 0.073692 0.015396
60459.027488 60459.868657 0.101150 0.017282
60460.252836 60460.835301 0.092802 0.018093
60461.220382 60461.852917 0.105664 0.018479
60462.593275 60462.724826 -0.056613 0.023644
60463.333414 60463.916991 0.027585 0.016060
60464.301424 60464.948912 0.052215 0.017115
60465.268322 60465.980856 0.042467 0.016259
60466.107211 60466.948333 0.094014 0.018104
60467.009988 60467.980648 0.051860 0.015309
60468.041748 60468.948194 0.088350 0.015923
60469.654792 60469.657697 0.022825 0.030424
60470.041377 60470.947130 0.076721 0.016276
60471.009248 60471.979514 0.109598 0.016865
60472.041632 60472.819190 0.119095 0.018809
60473.009340 60473.786991 0.103301 0.018254
60474.041655 60474.753981 0.120707 0.019907
60475.009363 60475.980370 0.167953 0.021403
60476.041655 60476.496227 0.065144 0.021840
60477.009780 60477.271227 0.102042 0.027197
60478.042627 60478.238912 0.079392 0.030285
60479.075498 60479.142616 0.102902 0.043451
60482.253738 60482.384977 0.051322 0.027666
60483.221238 60483.481921 0.054326 0.022066
60484.253438 60484.514097 0.011568 0.020811
60485.221285 60485.353102 0.020364 0.026940
60487.221285 60487.804734 0.050845 0.013230
60488.188970 60488.836956 0.032447 0.011669
60489.221204 60489.739988 0.064580 0.013211
60490.188958 60490.772176 0.049688 0.011433
60491.156620 60491.869132 0.050058 0.009789
60492.124502 60492.901701 0.040126 0.009520
60493.156713 60493.869583 0.049901 0.009586
60494.124468 60494.902049 0.026034 0.008577
